4591	PC	29/11/93	-1	-1	9	4	49	-1
4591	PC	29/11/93	999	999	9	4	49	0
4591	PC	29/11/93	999	999	9	4	49	0
4591	PC	29/11/93	999	999	9	4	49	0
4591	PC	29/11/93	12000	999	9	4	49	0
4591	PC	29/11/93	-1	-1	9	4	49	-1
4605	PAT	29/11/93	999	-1	0	-1	49	-1
4605	PC	29/11/93	-1	-1	9	4	49	-1
4605	CRU	29/11/93	15000	999	9	4	49	0
4537	PAT	30/11/93	999	-1	0	-1	49	-1
4537	CRU	30/11/93	-1	-1	-1	-1	-1	0
4537	PC	30/11/93	13000	999	9	4	49	0
4319	PC	01/12/93	999	999	9	4	49	0
4319	CRU	01/12/93	-1	-1	-1	-1	-1	0
683	CHAR	01/12/93	51000	-1	9	-1	49	-1
683	PAT	01/12/93	26000	-1	0	-1	49	-1
683	PC	01/12/93	999	999	9	4	49	0
4146	PC	01/12/93	999	999	9	4	49	0
4146	CRU	01/12/93	2000	-1	9	-1	49	-1
4609	CHAR	06/12/93	-1	-1	9	4	49	-1
4609	PAT	06/12/93	999	-1	0	-1	49	-1
4609	PC	06/12/93	999	999	9	4	49	0
4313	CRU	06/12/93	-1	-1	-1	-1	-1	0
4313	PC	06/12/93	999	999	9	4	49	0
4313	PAT	06/12/93	999	-1	0	-1	49	-1
4161	PC	06/12/93	999	999	9	4	49	0
4161	PC	06/12/93	999	999	9	4	49	0
4161	PC	06/12/93	999	999	9	4	49	0
4161	PAT	06/12/93	1000	-1	0	-1	49	-1
4160	PC	07/12/93	999	999	9	4	49	0
4160	PC	07/12/93	52000	999	20	4	49	0
4160	PC	07/12/93	999	999	9	4	49	0
4160	PAT	07/12/93	999	-1	6	-1	49	-1
4160	PC	07/12/93	-1	-1	9	4	49	-1
103	CRU	07/12/93	-1	-1	-1	-1	-1	0
103	PC	07/12/93	999	999	9	4	49	0
103	PAT	07/12/93	999	-1	0	-1	49	-1
733	CRU	07/12/93	-1	-1	-1	-1	-1	0
733	PAT	07/12/93	15000	-1	0	-1	49	-1
733	PC	07/12/93	999	999	9	4	49	0
177	PC	07/12/93	999	999	9	4	49	0
177	PAT	07/12/93	999	-1	0	-1	49	-1
177	CRU	07/12/93	999	-1	9	-1	49	-1
4271	PAT	07/12/93	-1	999	-1	-1	49	0
4271	PC	07/12/93	999	999	9	4	49	0
4271	PC	07/12/93	-1	-1	9	4	49	-1
4271	PC	07/12/93	999	999	9	4	49	0
4676	CRU	07/12/93	5000	-1	9	-1	49	-1
4676	PAT	07/12/93	999	-1	0	-1	49	-1
4676	PC	07/12/93	999	999	9	4	49	0
4620	CRU	07/12/93	999	-1	9	-1	49	-1
4620	PC	07/12/93	-1	-1	9	4	49	-1
4620	PC	07/12/93	1000	999	9	4	49	0
349	PAT	08/12/93	999	-1	0	-1	49	-1
349	CHAR	08/12/93	-1	-1	9	4	49	-1
349	PC	08/12/93	1000	999	9	4	49	0
316	PC	09/12/93	999	999	9	4	49	0
316	PAT	09/12/93	999	-1	0	-1	49	-1
316	CHAR	09/12/93	-1	-1	9	5	49	-1
591	PC	09/12/93	999	999	9	4	49	0
591	CHAR	09/12/93	-1	-1	9	4	49	-1
591	PAT	09/12/93	999	-1	0	-1	49	-1
712	PC	13/12/93	999	999	9	4	49	0
712	PC	13/12/93	999	999	9	4	49	0
712	PAT	13/12/93	-1	-1	-1	-1	-1	0
712	PAT	13/12/93	999	-1	0	-1	49	-1
494	PC	13/12/93	999	999	9	4	49	0
494	PC	13/12/93	-1	-1	9	4	49	-1
494	PAT	13/12/93	999	-1	0	-1	49	-1
2529	CRU	14/12/93	-1	-1	-1	-1	-1	0
2529	CHAR	14/12/93	-1	-1	9	4	49	-1
2529	PC	14/12/93	999	999	9	4	49	0
2529	PC	14/12/93	999	999	9	4	49	0
4265	PC	14/12/93	999	999	9	4	49	0
4265	PAT	14/12/93	999	-1	0	-1	49	-1
4656	CRU	14/12/93	-1	-1	-1	-1	-1	0
4656	PC	14/12/93	18000	999	9	4	49	0
4656	PAT	14/12/93	5000	-1	0	-1	49	-1
4539	PAT	15/12/93	999	-1	0	-1	49	-1
4539	CRU	15/12/93	60000	999	9	4	49	0
4539	PC	15/12/93	-1	-1	9	4	49	-1
12	PAT	15/12/93	110000	23000	1501	4	49	0
12	CRU	15/12/93	-1	-1	-1	-1	-1	0
4606	CHAR	15/12/93	-1	-1	9	4	49	-1
4606	PAT	15/12/93	999	-1	0	-1	49	-1
4606	PC	15/12/93	80000	999	9	4	49	0
4671	PC	16/12/93	999	999	9	4	49	0
4671	PC	16/12/93	-1	-1	9	4	49	-1
4671	CHAR	16/12/93	-1	-1	9	4	49	-1
693	CRU	16/12/93	999	999	9	4	49	0
693	PAT	16/12/93	999	-1	0	-1	49	-1
693	PC	16/12/93	-1	-1	9	4	49	-1
4227	PC	16/12/93	999	999	9	4	49	0
4227	CRU	16/12/93	-1	-1	-1	-1	-1	0
4227	PAT	16/12/93	999	-1	3	-1	49	-1
4684	PC	20/12/93	-1	-1	9	4	49	-1
4684	CRU	20/12/93	999	999	9	4	49	0
4684	PAT	20/12/93	999	-1	3	-1	49	-1
4532	PC	20/12/93	999	999	9	4	49	0
4532	CRU	20/12/93	999	999	9	4	49	0
4532	PC	20/12/93	999	999	9	4	49	0
4532	PAT	20/12/93	999	-1	0	-1	49	-1
806	PC	20/12/93	999	999	9	4	49	0
806	PAT	20/12/93	-1	-1	-1	-1	-1	0
806	CHAR	20/12/93	-1	-1	9	4	49	-1
734	PC	20/12/93	999	999	9	4	49	0
734	PAT	20/12/93	999	-1	0	-1	49	-1
734	CHAR	20/12/93	-1	-1	9	4	49	-1
4591	PC	20/12/93	999	999	9	4	49	0
4591	PC	20/12/93	999	999	9	4	49	0
4591	PC	20/12/93	999	999	9	4	49	0
4591	PC	20/12/93	-1	-1	9	4	49	-1
818	PC	21/12/93	999	999	9	4	49	0
818	PAT	21/12/93	999	-1	0	-1	49	-1
818	CRU	21/12/93	999	-1	9	-1	49	-1
4386	CRU	21/12/93	-1	999	9	4	49	0
4386	PC	21/12/93	999	999	9	4	49	0
4386	PC	21/12/93	999	999	9	4	49	0
4386	PAT	21/12/93	999	-1	0	-1	49	-1
649	PC	22/12/93	1000	999	9	4	49	0
649	PAT	22/12/93	999	-1	0	-1	49	-1
649	CHAR	22/12/93	-1	-1	9	4	49	-1
126	PAT	22/12/93	1000	-1	0	-1	49	-1
126	PC	22/12/93	999	999	9	4	49	0
126	CRU	22/12/93	3000	-1	9	-1	49	-1
4428	PC	23/12/93	999	999	9	4	49	0
4428	PAT	23/12/93	999	-1	23	-1	49	-1
4428	CHAR	23/12/93	-1	-1	9	4	49	-1
711	CRU	27/12/93	999	999	9	4	49	0
711	PAT	27/12/93	999	-1	0	-1	49	-1
711	PC	27/12/93	-1	-1	9	4	49	-1
783	CRU	29/12/93	999	-1	10	-1	49	-1
783	PC	29/12/93	999	999	9	4	49	0
783	PAT	29/12/93	999	-1	0	-1	49	-1
4493	CRU	29/12/93	-1	-1	-1	-1	-1	0
4493	PC	29/12/93	999	999	9	4	49	0
4493	PAT	29/12/93	999	-1	0	-1	49	-1
